37.686024|-97.335571|November 04 05:03:24|TWT|
39.048857|-77.584866|November 04 05:12:03|TWT|
37.711449|-97.448953|November 04 05:14:49|TWT|
39.248|-76.824|November 04 05:15:38|IPH|0
38.873561|-77.38986|November 04 05:18:50|TWT|
39.048857|-77.584866|November 04 05:20:08|TWT|
38.873561|-77.38986|November 04 05:29:45|TWT|
35.997|-78.892|November 04 05:32:04|ADR|0
39.048857|-77.584866|November 04 05:32:25|TWT|
35.080371|-106.627085|November 04 05:36:50|TWT|
39.048857|-77.584866|November 04 05:37:17|TWT|
40.675234|-73.971043|November 04 05:43:34|TWT|
40.675234|-73.971043|November 04 05:46:05|TWT|
38.79516|-77.076593|November 04 05:47:13|TWT|
38.892091|-77.024055|November 04 05:47:40|TWT|
38.892091|-77.024055|November 04 05:49:08|TWT|
37.467|-77.664|November 04 05:50:38|IPH|45
35.65356|-82.57268|November 04 05:52:59|SMS|
40.679594|-73.921286|November 04 05:53:48|TWT|
40.276459|-79.505748|November 04 05:56:02|TWT|
40.756054|-73.986951|November 04 05:56:32|TWT|
38.827251|-77.08789|November 04 05:57:11|TWT|
40.942595|-74.657609|November 04 05:57:41|TWT|
39.134|-77.552|November 04 05:58:44|IPH|0
40.725063|-73.997695|November 04 06:01:42|TWT|
37.116512|-76.438955|November 04 06:02:16|TWT|
37.258372|-121.918866|November 04 06:02:29|SMS|
37.711449|-97.448953|November 04 06:02:42|TWT|
42.886875|-78.877875|November 04 06:02:43|TWT|
52.52348|13.411494|November 04 06:02:59|TWT|
47.369024|8.538033|November 04 06:03:16|TWT|
33.754487|-84.389663|November 04 06:03:29|TWT|
39.697|-86.03|November 04 06:03:37|IPH|0
40.675234|-73.971043|November 04 06:04:10|TWT|
33.77|-84.345|November 04 06:05:23|IPH|0
39.084183|-78.217387|November 04 06:06:31|TWT|
40.679594|-73.921286|November 04 06:06:45|TWT|
53.553407|9.992196|November 04 06:08:09|TWT|
40.715093|-74.010182|November 04 06:09:17|TWT|
39.896756|-75.031909|November 04 06:09:53|TWT|
37.259334|-81.36194|November 04 06:09:57|TWT|
39.048857|-77.584866|November 04 06:11:26|TWT|
40.813713|-74.223802|November 04 06:12:09|TWT|
42.886875|-78.877875|November 04 06:12:13|TWT|
38.881579|-77.103339|November 04 06:12:15|TWT|
40.731296|-74.270751|November 04 06:12:17|TEL|
38.892091|-77.024055|November 04 06:12:26|TWT|
40.675234|-73.971043|November 04 06:12:48|TWT|
40.942595|-74.657609|November 04 06:13:24|TWT|
38.680586|-77.320956|November 04 06:14:56|TWT|
41.368|-72.203|November 04 06:15:00|IPH|15
38.892091|-77.024055|November 04 06:15:06|TWT|
38.79516|-77.076593|November 04 06:16:10|TWT|
38.873561|-77.38986|November 04 06:17:56|TWT|
39.362|-76.483|November 04 06:18:12|IPH|0
39.362|-76.483|November 04 06:19:10|IPH|0
40.041558|-76.301923|November 04 06:19:14|TWT|
38.680586|-77.320956|November 04 06:19:27|TWT|
41.555|-73.046|November 04 06:19:43|IPH|15
40.764|-73.916|November 04 06:19:48|IPH|5
37.711449|-97.448953|November 04 06:19:59|TWT|
40.764|-73.916|November 04 06:20:23|IPH|0
40.744684|-73.948508|November 04 06:20:23|TWT|
43.248032|-77.49752|November 04 06:20:37|TWT|
38.892091|-77.024055|November 04 06:20:45|TWT|
40.776906|-73.980064|November 04 06:21:09|TWT|
41.167|-73.225|November 04 06:21:30|IPH|5
33.778405|-84.372791|November 04 06:22:10|TWT|
40.862179|-73.88601|November 04 06:24:42|TWT|
41.281897|-72.957868|November 04 06:24:45|TWT|
51.455313|-2.591902|November 04 06:25:00|TWT|
41.6841|-86.231094|November 04 06:25:24|TWT|
37.711449|-97.448953|November 04 06:25:26|TWT|
33.754487|-84.389663|November 04 06:25:30|TWT|
38.94572|-77.297978|November 04 06:25:31|TWT|
38.680586|-77.320956|November 04 06:25:40|TWT|
36.778261|-119.417932|November 04 06:25:44|TWT|
37.431573|-78.656894|November 04 06:26:26|TWT|
34.182|-79.754|November 04 06:27:03|ADR|45
40.787|-73.819|November 04 06:27:50|IPH|0
47.800499|13.04441|November 04 06:27:54|TWT|
40.498994|-74.347017|November 04 06:28:09|TWT|
47.800499|13.04441|November 04 06:28:13|TWT|
37.562128|-77.366896|November 04 06:28:18|TWT|
40.691229|-73.96831|November 04 06:28:24|TWT|
40.756054|-73.986951|November 04 06:28:33|TWT|
39.21|-76.889|November 04 06:28:33|IPH|0
40.677|-73.915|November 04 06:28:48|IPH|0
40.406708|-7.32895|November 04 06:29:16|TWT|
-5.175435|-80.647849|November 04 06:29:38|TWT|
41.555|-73.046|November 04 06:30:19|IPH|15
40.731296|-74.270751|November 04 06:31:22|TEL|29
40.123899|-75.341636|November 04 06:31:29|TWT|
37.711449|-97.448953|November 04 06:31:42|TWT|
33.884218|-84.338429|November 04 06:32:06|TWT|
40.66|-73.913|November 04 06:32:12|ADR|5
38.680586|-77.320956|November 04 06:32:16|TWT|
42.060208|-87.702482|November 04 06:32:19|TWT|
40.668403|-73.89483|November 04 06:32:20|SMS|
38.212|-85.671|November 04 06:32:23|IPH|0
39.356638|-76.635495|November 04 06:32:26|TWT|
40.675234|-73.971043|November 04 06:32:34|TWT|
41.592|-72.884|November 04 06:32:44|ADR|15
40.679594|-73.921286|November 04 06:32:56|TWT|30
39.294255|-76.614275|November 04 06:33:06|TWT|
40.749|-73.984|November 04 06:33:27|IPH|15
37.467|-77.664|November 04 06:33:29|IPH|30
39.765549|-74.839016|November 04 06:33:38|TWT|1
40.715093|-74.010182|November 04 06:33:48|TWT|
40.756054|-73.986951|November 04 06:34:08|TWT|
40.675234|-73.971043|November 04 06:34:17|TWT|
40.653|-73.978|November 04 06:34:18|IPH|15
33.559345|-82.160485|November 04 06:34:45|TWT|
40.817|-74.216|November 04 06:35:12|IPH|15
33.754487|-84.389663|November 04 06:35:25|TWT|
38.812|-77.234|November 04 06:35:25|IPH|30
40.679594|-73.921286|November 04 06:35:26|TWT|
40.858194|-73.927164|November 04 06:35:38|TWT|3
38.465|-90.456|November 04 06:35:42|IPH|0
38.892091|-77.024055|November 04 06:35:44|TWT|
41.167|-73.225|November 04 06:36:15|IPH|5
40.872984|-73.927164|November 04 06:36:28|TWT|
39.031|-76.506|November 04 06:36:41|IPH|15
41.603221|-73.087749|November 04 06:37:10|TWT|
39.801|-82.79|November 04 06:37:12|IPH|45
37.23006|-80.432652|November 04 06:37:24|TWT|
38.892091|-77.024055|November 04 06:37:37|TWT|
40.663219|-73.980064|November 04 06:37:57|TEL|60
38.892091|-77.024055|November 04 06:38:02|TWT|
39.356638|-76.635495|November 04 06:38:19|TWT|
38.884513|-77.093858|November 04 06:38:26|TWT|
40.507953|-78.400179|November 04 06:38:52|TWT|
30.43819|-84.280634|November 04 06:39:04|TWT|
41.707|-81.306|November 04 06:39:04|IPH|0
37.925|-78.353|November 04 06:39:05|IPH|15
40.695339|-73.962433|November 04 06:39:15|TWT|
38.881579|-77.103339|November 04 06:39:19|TWT|
37.417|-77.611|November 04 06:39:21|ADR|30
41.387917|2.169919|November 04 06:39:24|TWT|
37.259334|-81.36194|November 04 06:39:28|TWT|
40.048747|-75.195393|November 04 06:39:28|TWT|
40.758118|-75.317895|November 04 06:39:55|TWT|
40.756054|-73.986951|November 04 06:39:57|TWT|
40.731296|-74.270751|November 04 06:40:03|TEL|
33.754487|-84.389663|November 04 06:40:11|TWT|
39.945|-75.202|November 04 06:40:18|IPH|0
38.892091|-77.024055|November 04 06:40:23|TWT|
38.892091|-77.024055|November 04 06:40:29|TWT|
39.090432|-94.583653|November 04 06:40:40|TWT|
42.060208|-87.702482|November 04 06:41:28|TWT|
39.052|-77.396|November 04 06:41:29|IPH|15
40.677|-73.915|November 04 06:41:32|IPH|0
38.874|-77.111|November 04 06:41:45|IPH|30
38.892091|-77.024055|November 04 06:42:10|TWT|
41.866422|-87.6236629|November 04 06:42:11|IPH|30
37.925|-78.353|November 04 06:42:13|IPH|15
40.832|-73.058|November 04 06:42:13|IPH|0
39.294255|-76.614275|November 04 06:42:14|TWT|
40.680503|-73.962433|November 04 06:42:56|TWT|
42.961|-85.694|November 04 06:43:03|IPH|15
38.892091|-77.024055|November 04 06:43:09|TWT|
38.91053|-77.119752|November 04 06:43:14|TWT|
38.847954|-77.343928|November 04 06:43:36|TWT|
40.675234|-73.971043|November 04 06:43:42|TWT|
40.776906|-73.980064|November 04 06:43:51|TWT|
30.289|-95.463|November 04 06:44:41|IPH|0
38.881579|-77.103339|November 04 06:44:43|TWT|
40.802991|-74.253146|November 04 06:45:04|TWT|
33.754487|-84.389663|November 04 06:45:13|TWT|
40.731296|-74.270751|November 04 06:45:30|SMS|
39.962208|-83.000676|November 04 06:45:33|TWT|
39.866|-86.264|November 04 06:45:44|IPH|0
33.733|-84.366|November 04 06:46:08|IPH|45
39.402|-76.533|November 04 06:46:11|ADR|0
42.330511|-76.618166|November 04 06:46:18|TWT|
40.731296|-74.270751|November 04 06:46:56|SMS|
41.355541|-72.058668|November 04 06:47:15|TWT|
40.803431|-74.203258|November 04 06:47:21|TWT|
40.794985|-73.96831|November 04 06:47:21|TWT|
38.871669|-77.116875|November 04 06:47:25|TWT|
38.892091|-77.024055|November 04 06:47:42|TWT|
32.781078|-96.797111|November 04 06:48:10|TWT|
38.892091|-77.024055|November 04 06:48:17|TWT|
40.675234|-73.971043|November 04 06:48:20|TWT|
39.610635|-85.899783|November 04 06:48:22|TWT|
39.641|-84.233|November 04 06:48:26|IPH|0
33.827|-84.366|November 04 06:48:34|IPH|0
43.075684|-76.149389|November 04 06:48:35|TWT|
37.971281|-78.48656|November 04 06:48:58|TWT|
40.753|-73.686|November 04 06:49:03|IPH|0
38.947031|-76.195762|November 04 06:49:04|TWT|
40.756054|-73.986951|November 04 06:49:06|TWT|
40.675234|-73.971043|November 04 06:49:13|TWT|
33.931|-84.27|November 04 06:49:17|ADR|0
39.483209|-76.629719|November 04 06:49:33|TWT|
39.483209|-76.629719|November 04 06:49:35|SMS|
41.179508|-73.853668|November 04 06:49:46|SMS|
38.789|-77.518|November 04 06:49:47|IPH|45
34.150979|-118.406323|November 04 06:49:48|TWT|
40.868|-74.523|November 04 06:49:49|IPH|15
39.031|-76.506|November 04 06:49:51|IPH|30
39.059|-84.555|November 04 06:50:01|IPH|30
19.963|-155.847|November 04 06:50:05|IPH|0
40.659|-73.976|November 04 06:50:11|IPH|30
40.688|-73.945|November 04 06:50:41|ADR|0
43.050831|-76.147375|November 04 06:50:54|TWT|
42.060208|-87.702482|November 04 06:50:55|TWT|
40.349662|-74.659708|November 04 06:50:56|TWT|
40.717|-73.959|November 04 06:51:17|IPH|15
40.746497|-74.009447|November 04 06:51:18|TWT|
41.347576|-73.005106|November 04 06:51:39|TWT|
36.827476|-76.311624|November 04 06:51:45|SMS|
40.688|-73.945|November 04 06:52:09|ADR|5
47.800499|13.04441|November 04 06:52:13|TWT|
40.668403|-73.89483|November 04 06:52:16|SMS|
37.711449|-97.448953|November 04 06:52:22|TWT|
41.281897|-72.957868|November 04 06:52:24|TWT|
40.086|-75.69|November 04 06:52:27|IPH|0
37.59161|-77.642158|November 04 06:52:32|TEL|40
40.756054|-73.986951|November 04 06:52:42|TWT|
38.556492|-78.509288|November 04 06:52:48|TWT|
42.764359|-71.439041|November 04 06:52:59|TWT|
38.43|-82.199|November 04 06:53:02|IPH|15
41.076945|-85.133966|November 04 06:53:11|TWT|
38.584264|-90.351302|November 04 06:53:15|TWT|
40.811|-73.96|November 04 06:53:30|IPH|30
40.715093|-74.010182|November 04 06:53:40|TWT|
37.698379|-81.703414|November 04 06:53:48|TWT|
40.715093|-74.010182|November 04 06:53:48|TWT|
43.04886|-77.691261|November 04 06:53:52|TWT|
40.14|-83.167|November 04 06:53:52|IPH|0
40.715093|-74.010182|November 04 06:53:57|TWT|
39.753523|-76.860565|November 04 06:54:03|TWT|
39.031|-76.506|November 04 06:54:07|IPH|0
42.433|-71.51|November 04 06:54:17|IPH|15
40.675234|-73.971043|November 04 06:54:24|TWT|
34.769247|-82.236598|November 04 06:54:36|SMS|
40.772705|-74.237549|November 04 06:55:10|TWT|
36.85922|-75.978706|November 04 06:55:13|TWT|
38.892091|-77.024055|November 04 06:55:13|TWT|
37.971281|-78.48656|November 04 06:55:19|TWT|
34.150979|-118.406323|November 04 06:55:27|TWT|
37.320052|-121.877636|November 04 06:55:32|TWT|
35.035617|-97.931241|November 04 06:55:37|TWT|
39.993|-83.005|November 04 06:55:58|IPH|5
37.759|-77.481|November 04 06:55:58|IPH|45
40.676448|-74.003571|November 04 06:56:12|TWT|
43.202|-77.503|November 04 06:56:15|IPH|5
40.756054|-73.986951|November 04 06:56:25|TWT|
29.66763|-95.006052|November 04 06:56:34|TWT|
38.892091|-77.024055|November 04 06:57:19|TWT|
40.746497|-74.009447|November 04 06:57:25|TWT|
39.365|-76.649|November 04 06:57:25|IPH|0
34.976|-81.008|November 04 06:57:28|IPH|0
41.884151|-87.632393|November 04 06:57:30|TWT|
35.22|-97.472|November 04 06:57:34|IPH|0
41.209|-73.109|November 04 06:57:35|IPH|30
39.356638|-76.635495|November 04 06:57:38|TWT|60
40.715093|-74.010182|November 04 06:57:40|TWT|
40.967|-73.685|November 04 06:57:42|IPH|0
39.031|-76.506|November 04 06:57:50|IPH|15
38.827251|-77.08789|November 04 06:57:50|TWT|60
38.892091|-77.024055|November 04 06:58:09|TWT|
38.937841|-92.334255|November 04 06:58:23|TWT|
40.647092|-73.953616|November 04 06:58:34|TWT|60
39.01671|-77.023893|November 04 06:58:35|TWT|
37.431573|-78.656894|November 04 06:58:38|TWT|
40.164|-82.671|November 04 06:58:44|IPH|0
38.947031|-76.195762|November 04 06:58:54|TWT|
39.951639|-75.163808|November 04 06:59:15|TWT|
39.819514|-82.799419|November 04 06:59:28|TWT|
37.711449|-97.448953|November 04 06:59:42|TWT|
37.145138|-80.432652|November 04 06:59:44|TWT|
38.734|-77.474|November 04 07:00:00|IPH|15
37.259334|-81.36194|November 04 07:00:35|TWT|
40.708|-74.017|November 04 07:00:47|IPH|30
43.248032|-77.49752|November 04 07:00:59|TWT|
38.65788|-90.285484|November 04 07:01:01|SMS|
38.804|-77.056|November 04 07:01:03|IPH|0
44.840733|-68.811855|November 04 07:01:10|SMS|
40.048048|-83.025396|November 04 07:01:13|TWT|
43.202033|-77.647885|November 04 07:01:18|TWT|
29.953238|-90.069003|November 04 07:01:19|TWT|
38.94572|-77.297978|November 04 07:01:20|TWT|
38.724|-77.464|November 04 07:01:21|IPH|15
40.07087|-82.428851|November 04 07:01:22|TWT|
39.951639|-75.163808|November 04 07:01:25|TWT|
33.778405|-84.372791|November 04 07:01:25|TWT|
40.715093|-74.010182|November 04 07:01:40|TWT|
43.151|-77.62|November 04 07:01:44|IPH|15
38.919148|-77.036297|November 04 07:01:47|TWT|
40.537|-75.579|November 04 07:02:02|IPH|0
38.83|-77.192|November 04 07:02:03|IPH|45
43.695144|-70.352011|November 04 07:02:06|TWT|
39.951639|-75.163808|November 04 07:02:07|TWT|
38.45304|-90.308978|November 04 07:02:17|TWT|
39.493377|-87.386034|November 04 07:02:20|TWT|
39.947|-75.147|November 04 07:02:21|IPH|30
40.715093|-74.010182|November 04 07:02:31|TWT|
42.060208|-87.702482|November 04 07:02:52|TWT|
40.680503|-73.962433|November 04 07:02:59|TWT|
38.65|-90.273|November 04 07:03:08|IPH|45
42.333|-83.043|November 04 07:03:14|IPH|5
40.675234|-73.971043|November 04 07:03:16|TWT|
40.058324|-74.405661|November 04 07:03:30|TWT|
20.53561|-104.057091|November 04 07:03:45|TWT|
38.892091|-77.024055|November 04 07:04:22|TWT|
40.680503|-73.962433|November 04 07:04:33|TWT|
39.597846|-84.154066|November 04 07:04:36|TWT|
38.892091|-77.024055|November 04 07:04:40|TWT|
39.951639|-75.163808|November 04 07:04:41|TWT|
39.942803|-75.230404|November 04 07:05:12|TWT|
38.892091|-77.024055|November 04 07:05:27|TWT|
40.174265|-83.089819|November 04 07:05:30|SMS|
42.378944|-83.539|November 04 07:05:41|TWT|
39.154|-86.53|November 04 07:05:57|IPH|45
39.052709|-77.38412|November 04 07:05:58|TWT|
36.989605|-76.664373|November 04 07:06:02|TWT|
42.087052|-71.406188|November 04 07:06:05|TWT|
44.977482|-93.264351|November 04 07:06:11|TWT|
35.812905|-78.781622|November 04 07:06:17|TWT|
40.776906|-73.980064|November 04 07:06:21|TWT|
38.892091|-77.024055|November 04 07:06:21|TWT|
40.719775|-74.047638|November 04 07:06:24|TWT|
41.654964|-72.60329|November 04 07:06:37|SMS|
42.008|-70.727|November 04 07:06:40|IPH|0
40.048747|-75.195393|November 04 07:06:42|TWT|
40.813713|-74.223802|November 04 07:06:45|TWT|
39.942803|-75.230404|November 04 07:06:50|TWT|
37.247|-76.719|November 04 07:07:04|IPH|5
36.461826|138.029037|November 04 07:07:10|TWT|
36.171836|-86.80697|November 04 07:07:12|TWT|
42.35892|-71.05781|November 04 07:07:12|TWT|
29.953238|-90.069003|November 04 07:07:18|TWT|
39.107|-84.386|November 04 07:07:24|IPH|0
40.715093|-74.010182|November 04 07:07:27|TWT|
37.447006|-77.665066|November 04 07:07:47|SMS|
39.031|-76.506|November 04 07:07:53|IPH|15
27.364|-80.369|November 04 07:07:56|IPH|15
38.884513|-77.093858|November 04 07:07:57|TWT|
41.171742|-73.264742|November 04 07:08:11|SMS|
38.937841|-92.334255|November 04 07:08:11|TWT|
42.271|-71.347|November 04 07:08:18|IPH|0
39.945|-75.202|November 04 07:08:20|IPH|15
29.953238|-90.069003|November 04 07:08:24|TWT|
38.892091|-77.024055|November 04 07:08:24|TWT|
37.215906|-80.787941|November 04 07:08:29|TWT|
40.802991|-74.253146|November 04 07:08:37|TWT|
40.507953|-78.400179|November 04 07:08:41|TWT|
39.951639|-75.163808|November 04 07:08:44|TWT|
38.905276|-76.981588|November 04 07:08:47|TWT|
38.799972|-77.05069|November 04 07:08:55|TWT|
34.722|-86.788|November 04 07:08:56|IPH|0
40.791641|-73.944799|November 04 07:09:06|TWT|
38.08247|-78.554728|November 04 07:09:25|TEL|15
40.748938|-73.991818|November 04 07:09:28|TWT|
38.256065|-85.75154|November 04 07:09:32|TWT|
41.879535|-87.624333|November 04 07:10:05|TWT|
39.417|-76.665|November 04 07:10:07|IPH|30
38.729194|-77.062203|November 04 07:10:10|TWT|
40.677|-73.915|November 04 07:10:15|IPH|0
38.851402|-77.05069|November 04 07:10:16|TWT|
38.892091|-77.024055|November 04 07:10:28|TWT|
40.048048|-83.025396|November 04 07:10:35|TWT|
39.00415|-77.039175|November 04 07:10:51|SMS|
38.892091|-77.024055|November 04 07:11:03|TWT|
41.514715|-81.572051|November 04 07:11:14|TWT|
38.884513|-77.093858|November 04 07:11:25|TWT|
39.680167|-86.124288|November 04 07:11:25|TWT|
41.060398|-73.741902|November 04 07:11:34|TWT|
37.811|-85.465|November 04 07:11:49|IPH|5
39.326061|-76.635495|November 04 07:11:51|SMS|
40.663219|-73.980064|November 04 07:11:54|TWT|
40.862|-73.944|November 04 07:11:57|IPH|5
38.87222|-77.01111|November 04 07:11:58|TWT|
40.282079|-76.64754|November 04 07:12:05|TWT|
40.708093|-74.01312|November 04 07:12:08|TWT|
39.974|-75.596|November 04 07:12:08|IPH|0
38.937841|-92.334255|November 04 07:12:20|TWT|
42.632573|-71.340871|November 04 07:12:25|TWT|
34.769|-86.702|November 04 07:12:36|ADR|0
41.203322|-77.194525|November 04 07:12:51|TWT|
40.349662|-74.659708|November 04 07:13:32|TWT|
39.332213|-76.600833|November 04 07:13:44|TWT|
42.412|-71.152|November 04 07:13:46|IPH|45
40.776906|-73.980064|November 04 07:13:49|TWT|
40.174|-75.451|November 04 07:13:51|IPH|45
40.776906|-73.980064|November 04 07:13:57|TWT|
38.892091|-77.024055|November 04 07:14:06|TWT|
33.958|-81.255|November 04 07:14:13|IPH|0
40.756054|-73.986951|November 04 07:14:18|TWT|
40.562|-75.987|November 04 07:14:21|IPH|0
41.327763|-74.850713|November 04 07:14:26|SMS|
42.764359|-71.439041|November 04 07:14:38|TWT|
39.081|-76.865|November 04 07:14:39|IPH|0
34.094|-81.051|November 04 07:14:46|IPH|5
38.906|-77.034|November 04 07:14:55|IPH|0
39.031|-76.506|November 04 07:15:01|IPH|30
40.835456|-74.487731|November 04 07:15:13|TWT|
38.597626|-80.454903|November 04 07:15:20|TWT|
47.800499|13.04441|November 04 07:15:28|TWT|
37.431573|-78.656894|November 04 07:15:30|TWT|
40.07087|-82.428851|November 04 07:15:35|TWT|
38.892091|-77.024055|November 04 07:15:44|TWT|
38.9517053|-92.3340724|November 04 07:16:05|IPH|15
38.909176|-77.016144|November 04 07:16:26|TWT|
41.321291|-72.928339|November 04 07:16:43|TWT|
38.955887|-94.567601|November 04 07:16:53|TWT|
38.556492|-78.509288|November 04 07:16:57|TWT|
36.989605|-76.664373|November 04 07:17:08|TWT|
40.813713|-74.223802|November 04 07:17:09|TWT|
34.150979|-118.406323|November 04 07:17:11|TWT|
35.995251|-78.896011|November 04 07:17:19|TWT|
42.764359|-71.439041|November 04 07:17:23|TWT|
39.962208|-83.000676|November 04 07:17:41|TWT|
38.945166|-77.062203|November 04 07:17:46|TWT|
38.625898|-86.640955|November 04 07:17:46|TWT|
42.632573|-71.340871|November 04 07:17:48|TWT|
38.884513|-77.093858|November 04 07:17:53|TWT|
34.709694|-86.388351|November 04 07:17:54|TWT|
40.772705|-74.237549|November 04 07:18:04|TWT|
-24.916201|133.393112|November 04 07:18:07|TWT|
43.248032|-77.49752|November 04 07:18:28|TWT|
37.632471|-77.435774|November 04 07:18:38|TWT|
39.164435|-84.595573|November 04 07:18:41|TEL|30
38.881579|-77.103339|November 04 07:18:44|TWT|
37.537444|-77.527546|November 04 07:18:54|TWT|
43.154148|-77.619282|November 04 07:18:54|TWT|
40.727434|-73.944799|November 04 07:19:02|TEL|20
38.45304|-90.308978|November 04 07:19:06|TWT|
40.663219|-73.980064|November 04 07:19:24|TWT|
41.408939|-75.641175|November 04 07:19:25|TWT|
33.754487|-84.389663|November 04 07:19:28|TWT|
38.729194|-77.062203|November 04 07:19:31|TWT|
50.40596|5.57037|November 04 07:19:34|TWT|
36.849734|-76.097201|November 04 07:19:34|TWT|
34.529495|-82.626734|November 04 07:19:37|TWT|
35.812905|-78.781622|November 04 07:19:50|TWT|
40.746497|-74.009447|November 04 07:20:19|TWT|
41.752238|-72.762913|November 04 07:20:32|TWT|
40.695339|-73.962433|November 04 07:20:32|TWT|
38.410244|-77.40134|November 04 07:20:45|TWT|
39.951639|-75.163808|November 04 07:20:57|TWT|
38.884513|-77.093858|November 04 07:21:14|TEL|70
42.35892|-71.05781|November 04 07:21:14|TWT|
38.947031|-76.195762|November 04 07:21:21|TWT|
37.537444|-77.527546|November 04 07:21:26|TWT|
40.075687|-82.810198|November 04 07:21:29|TWT|
42.060208|-87.702482|November 04 07:21:35|TWT|
29.921975|-90.098043|November 04 07:21:37|TWT|
40.191912|-75.026067|November 04 07:21:49|TWT|
39.294255|-76.614275|November 04 07:21:54|TWT|
38.937841|-92.334255|November 04 07:22:08|TWT|
37.09024|-95.712891|November 04 07:22:17|TWT|
38.945166|-77.062203|November 04 07:22:27|TWT|
38.729194|-77.062203|November 04 07:22:28|TWT|
40.617472|-78.224829|November 04 07:22:31|SMS|
42.378944|-83.539|November 04 07:22:32|TWT|
41.32819|-80.743614|November 04 07:22:40|TWT|
39.130345|-86.761749|November 04 07:22:40|TWT|
39.294255|-76.614275|November 04 07:22:45|TWT|
40.075687|-82.810198|November 04 07:23:02|TWT|
38.625898|-86.640955|November 04 07:23:11|TWT|
26.665632|-80.084015|November 04 07:23:22|TWT|
42.316752|-71.058691|November 04 07:23:24|TWT|
38.856|-77.055|November 04 07:23:40|IPH|0
